"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"5934","10019","토우축산","3130000","마포구","900","안심식육판매점","90001","안심식육판매점","김용현","07","안심식육판매소","2014-10-10","Y","N","","37.53955202656927","126.94741271930708","02-822-1597","10","1144030050171104","서울특별시 마포구 삼개로","313000000920110019","2014-01-24 13:57:22.0","2014-01-24 13:57:22.0","","0019","N"
"5932","50003","원일정육점","3130000","마포구","900","안심식육판매점","90001","안심식육판매점","이종복","07","안심식육판매소","2012-06-29","Y","N","","37.554086129833465","126.94562345567915","02-3477-6017","169","1144031130041108","서울특별시 마포구 대흥로","313000000919750003","2014-01-24 13:55:04.0","2014-01-24 13:55:04.0","","0003","N"
"5929","80031","(주)농협하나로유통 하나로마트 신촌점","3130000","마포구","900","안심식육판매점","90001","안심식육판매점","김현근","07","안심식육판매소","2010-12-01","Y","Y","","37.55605830962507","126.93313663759528","02-3476-2242","66","1144030050571110","서울특별시 마포구 신촌로","313000000919980031","2014-01-24 13:52:41.0","2014-01-24 13:52:41.0","","0031","Y"
"5926","90011","롯데쇼핑(주)롯데슈퍼공덕점","3130000","마포구","900","안심식육판매점","90001","안심식육판매점","이원준","07","안심식육판매소","2010-12-01","Y","Y","","37.54509647677696","126.95089860830238","02-525-8085","109","1144021130011102","서울특별시 마포구 마포대로","313000000920090011","2014-01-24 13:50:15.0","2014-01-24 13:50:15.0","","0011","Y"
"1557","03405","육쌈냉면","3130000","마포구","101","일반음식점","10104","일식","서정택","01","위생등급제","2015-12-10","Y","Y","03","37.54090068705381","126.949158829048","02-712-0905","29 (도화동 1층)","1144041390651104","서울특별시 마포구 도화길","3130000101198503405","2014-01-15 18:02:57.0","2014-01-15 18:02:57.0","NULL","19850069070","Y"
"76","00216","보노보노 홍대점","3130000","마포구","101","일반음식점","10103","경양식","김성환","01","위생등급제","2013-12-10","Y","Y","01","37.555059510038575","126.92069305457079","02-334-1238","129 ","1144031130141120","서울특별시 마포구 양화로","3130000101200300216","2014-01-15 18:02:57.0","2014-01-15 18:02:57.0","NULL","07082","N"
"176","00409","지호한방삼계탕","3130000","마포구","101","일반음식점","10101","한식","김영숙","01","위생등급제","2015-12-10","Y","Y","03","37.54619620637208","126.95214263996685","02-715-3700"," 127 풍림VIP텔 1층 102호","1144021130011102","서울특별시 마포구 마포대로","3130000101199500409","2014-01-15 18:02:56.0","2014-01-15 18:02:56.0","NULL","00513","Y"
"1577","00070","처음처럼","3130000","마포구","101","일반음식점","10101","한식","김지현","01","위생등급제","2015-12-10","Y","Y","02","37.5528583233897","126.95718573704609","02-313-6992","214 (아현동 105 106호)","1144021130011101","서울특별시 마포구 마포대로","3130000101200600070","2014-01-15 18:02:56.0","2014-01-15 18:02:56.0","NULL","20060069134","Y"
"198","00073","놀부부대찌개","3130000","마포구","101","일반음식점","10101","한식","박창규","01","위생등급제","2015-12-10","Y","Y","01","37.57944136861803","126.89032249235892","02-2132-8787"," 396 누리꿈스퀘어 지하 1034~1036호","1144031130192","서울특별시 마포구 월드컵북로","3130000101200800073","2014-01-15 18:02:56.0","2014-01-15 18:02:56.0","NULL","10172","Y"
"2064","02558","(주)신세계푸드 보노보노마포점","3130000","마포구","101","일반음식점","10103","경양식","김성환","01","위생등급제","2015-12-10","Y","Y","02","37.546384061935505","126.95326053717171","02-715-1239","136 (공덕동 지하1층)","1144021130011102","서울특별시 마포구 마포대로","3130000101199702558","2014-01-15 18:02:55.0","2014-01-15 18:02:55.0","NULL","00349","Y"
"1578","00381","조박집투","3130000","마포구","101","일반음식점","10101","한식","조형일","01","위생등급제","2015-12-10","Y","Y","02","37.540166536623346","126.94356970540004","02-718-4410","311 (용강동 1층)","1144031130231105","서울특별시 마포구 토정로","3130000101200300381","2014-01-15 18:02:55.0","2014-01-15 18:02:55.0","NULL","07238","Y"
"251","00127","샤오훼이양샤브샤브","3130000","마포구","101","일반음식점","10102","중국식","수자룡","01","위생등급제","2015-12-10","Y","Y","03","37.55440443184595","126.9219657992853","02-336-3133","25 지상5층 (서교동 서교호텔별관)","1144031130271120","서울특별시 마포구 홍익로","3130000101201300127","2014-01-15 18:02:55.0","2014-01-15 18:02:55.0","NULL","14007","Y"
"257","07024","젠","3130000","마포구","101","일반음식점","10103","경양식","최병기","01","위생등급제","2013-12-10","Y","N","03","37.54991718930668","126.92155403054318","02-325-7948","19-8 (서교동 1~2층)","1144041394541120","서울특별시 마포구 와우산로17길","3130000101199907024","2014-01-15 18:02:55.0","2014-01-15 18:02:55.0","NULL","04443","N"
"289","00745","석양집","3130000","마포구","101","일반음식점","10101","한식","유성훈","01","위생등급제","2013-12-10","Y","N","03","37.54018145184191","126.94462425464903","02-716-6847","9 (용강동 E동 9호)","1144041396031105","서울특별시 마포구 토정로37길","3130000101198400745","2014-01-15 18:02:55.0","2014-01-15 18:02:55.0","NULL","01193","N"
"1560","00380","놀부보쌈놀부부대찌개","3130000","마포구","101","일반음식점","10101","한식","박주인","01","위생등급제","2015-12-10","Y","Y","03","37.556474839681066","126.90924278373607","02-322-9197","87 (망원동 마포로얄프라자 201~203호)","1144031130181123","서울특별시 마포구 월드컵로","3130000101200400380","2014-01-15 18:02:55.0","2014-01-15 18:02:55.0","NULL","07983","Y"
"182","07403","강진수산물직판장","3130000","마포구","101","일반음식점","10104","일식","박향님","01","위생등급제","2015-12-10","Y","Y","03","37.54225880774428","126.94781364433918","02-704-0744"," 63-8 삼창빌딩 지하 1층 78동 87호","1144021130011104","서울특별시 마포구 마포대로","3130000101199707403","2014-01-15 18:02:54.0","2014-01-15 18:02:54.0","NULL","01035","Y"
"271","09090","진부령황태촌","3130000","마포구","101","일반음식점","10101","한식","진숙희","01","위생등급제","2013-12-10","Y","N","03","37.55207242832692","126.93337106179344","02-703-9285","102 (신수동 1층)","1144031130101111","서울특별시 마포구 서강로","3130000101200109090","2014-01-15 18:02:54.0","2014-01-15 18:02:54.0","NULL","05856","N"
"1559","00094","(주)포세카 청류동","3130000","마포구","101","일반음식점","10101","한식","윤찬혁","01","위생등급제","2013-12-10","Y","Y","02","37.54143315385923","126.94705383730266","02-711-1325","53 지상2층 (도화동 마포트라펠리스)","1144021130011104","서울특별시 마포구 마포대로","3130000101201000094","2014-01-15 18:02:54.0","2014-01-15 18:02:54.0","NULL","11539","N"
"74","00368","비비고상암점","3130000","마포구","101","일반음식점","10101","한식","정문목","01","위생등급제","2015-12-10","Y","Y","01","37.578397326238395","126.89152402892736","02-6740-4300","66  CJ E&amp;M센터 지하1층","1144031130091127","서울특별시 마포구 상암산로","3130000101201000368","2014-01-15 18:02:54.0","2014-01-15 18:02:54.0","NULL","11813","Y"
"5599","00007","쉐프과자점","3130000","마포구","121","제과점영업","","","김음정","09","트랜스지방 안심제과점","2012-10-31","Y","Y","","37.55117908488774","126.90732084217971","02-3143-3605","40-1 (합정동)","1144031130241122","서울특별시 마포구 포은로","3130000121200200007","2014-01-15 17:21:21.0","2014-01-15 17:21:21.0","","00063","Y"
"5598","00005","파리바게트(합정역사거리점)","3130000","마포구","121","제과점영업","","","이유정","09","트랜스지방 안심제과점","2010-12-01","Y","Y","","37.548636000439615","126.9138421811374","02-322-8203","4 (합정동 12층)","1144031130051122","서울특별시 마포구 독막로","3130000121200300005","2014-01-15 17:20:55.0","2014-01-15 17:20:55.0","","00070","Y"
"5596","00003","파리바게뜨","3130000","마포구","121","제과점영업","","","문미정","09","트랜스지방 안심제과점","2011-07-01","Y","Y","","37.55307419932381","126.93312572330407","02-332-4820","111 (창전동)","1144031130101114","서울특별시 마포구 서강로","3130000121200000003","2014-01-15 17:20:29.0","2014-01-15 17:20:29.0","","00048","Y"
"5595","00001","마르메종과자점","3130000","마포구","121","제과점영업","","","구영숙","09","트랜스지방 안심제과점","2012-10-31","Y","Y","","37.570302320939334","126.90343038337965","02-307-4836","236 (중동78호)","1144031130191126","서울특별시 마포구 월드컵북로","3130000121199800001","2014-01-15 17:19:58.0","2014-01-15 17:19:58.0","","00033","Y"
"5594","00008","파리바게뜨 성산1동점","3130000","마포구","121","제과점영업","","","좌현정","09","트랜스지방 안심제과점","2010-12-01","Y","Y","","37.56118252988087","126.90576917724033","02-338-3433","148 (성산동1층)","1144031130181125","서울특별시 마포구 월드컵로","3130000121200700008","2014-01-15 17:19:33.0","2014-01-15 17:19:33.0","","00119","Y"
"5593","00001","뚜레쥬르마포성산점","3130000","마포구","121","제과점영업","12101","제과점영업","김대유","09","트랜스지방 안심제과점","2014-10-10","Y","N","","37.568129455944174","126.90837290955558","02-304-9469","184 (성산동)","1144031130191125","서울특별시 마포구 월드컵북로","3130000121198700001","2014-01-15 17:19:00.0","2014-01-15 17:19:00.0","","00011","N"
"5592","00011","파리바게뜨합정역점","3130000","마포구","121","제과점영업","","","루일용(LOU I RONG)","09","트랜스지방 안심제과점","2012-06-29","Y","Y","","37.55129360979403","126.91587612881228","02-821-1045","71 (서교동1층)","1144031130141120","서울특별시 마포구 양화로","3130000121200800011","2014-01-15 17:18:29.0","2014-01-15 17:18:29.0","","137","Y"
"5591","00001","파리바게뜨KBS미디어센터점","3130000","마포구","121","제과점영업","","","이성준","09","트랜스지방 안심제과점","2012-10-31","Y","Y","","37.57650120401268","126.89105584608863","02-812-1597","45 (상암동DMC E3-1 KBS 미디어센터1층상가7-2호)","1144031130071127","서울특별시 마포구 매봉산로","3130000121201000001","2014-01-15 17:17:52.0","2014-01-15 17:17:52.0","","170","Y"
"5590","00002","파리바게뜨","3130000","마포구","121","제과점영업","12101","제과점영업","양영은","09","트랜스지방 안심제과점","2012-06-29","Y","N","","37.54796851315364","126.9232037117941","02-325-7120","40 (상수동창영빌딩 1층)","1144031130171115","서울특별시 마포구 와우산로","3130000121200500002","2014-01-15 17:17:24.0","2014-01-15 17:17:24.0","","00093","N"
"5589","00006","뚜레쥬르","3130000","마포구","121","제과점영업","12101","제과점영업","이원택","09","트랜스지방 안심제과점","2010-12-01","Y","Y","","37.56212561162212","126.9043237690255","02-812-2551","163 (망원동12층)","1144031130181123","서울특별시 마포구 월드컵로","3130000121200600006","2014-01-15 17:15:13.0","2014-01-15 17:15:13.0","","00106","Y"
"5588","00009","파리바게트 마포역점","3130000","마포구","121","제과점영업","","","홍인표","09","트랜스지방 안심제과점","2010-12-01","Y","Y","","0","0","02-712-5150","33 (도화동한화오벨리스크 1층114호)","1144021130011104","서울특별시 마포구 마포대로","3130000121200400009","2014-01-15 17:14:32.0","2014-01-15 17:14:32.0","","00096","Y"
"5587","00002","파리바게뜨마포점","3130000","마포구","121","제과점영업","","","김미화","09","트랜스지방 안심제과점","2012-06-29","Y","Y","","37.538643907315965","126.94761249744917","02-703-4214","19 (도화동12층)","1144030050171104","서울특별시 마포구 삼개로","3130000121199300002","2014-01-15 17:13:29.0","2014-01-15 17:13:29.0","","00021","Y"
"5585","00001","뚜레쥬르","3130000","마포구","121","제과점영업","","","김재훈","09","트랜스지방 안심제과점","2011-11-28","Y","Y","","37.55623433564464","126.94611986271432","02-716-3341","194 (대흥동외1필지 1 2층)","1144031130041108","서울특별시 마포구 대흥로","3130000121199100001","2014-01-15 17:12:40.0","2014-01-15 17:12:40.0","","00015","Y"
"5584","00018","뚜레쥬르 구수동점","3130000","마포구","121","제과점영업","","","이영애","09","트랜스지방 안심제과점","2010-12-01","Y","Y","","0","0","02-717-5999","190 (구수동1층)","1144031130231113","서울특별시 마포구 토정로","3130000121201000018","2014-01-15 17:12:02.0","2014-01-15 17:12:02.0","","187","Y"
"5583","00001","(주)신라명과공덕역점","3130000","마포구","121","제과점영업","12101","제과점영업","한헌성","09","트랜스지방 안심제과점","2014-10-10","Y","N","","37.54352556644957","126.95194971999912","02-706-6637"," 200(지하1층 공덕역 지하철역사내 5호선)","1144030050161102","서울특별시 마포구 백범로","3130000121200900001","2014-01-15 17:11:15.0","2014-01-15 17:11:15.0","","147","N"
"5420","00001","(주)합정마트","3130000","마포구","114","기타식품판매업","11401","기타식품판매업","엄순옥","10","안심마트","2014-10-10","Y","N","","37.548210248802114","126.91318632935757","02-334-2425","5 (합정동)","1144041394361122","서울특별시 마포구 양화진길","3130000114200200001","2014-01-15 14:49:12.0","2014-01-15 14:49:12.0","","00015","N"
"5418","00787","(주)농협유통 하나로마트 성산점","3130000","마포구","114","기타식품판매업","11401","기타식품판매업","강홍구","10","안심마트","2012-06-29","Y","Y","","37.56972541386345","126.90310059906684","02-304-3448","233 (성산동 제1상가 001호)","1144031130191125","서울특별시 마포구 월드컵북로","3130000114199600787","2014-01-15 14:48:05.0","2014-01-15 14:48:05.0","","00003","Y"
"5277","00681","족발의장인 족장","3130000","마포구","101","일반음식점","10101","한식","공지선","01","위생등급제","2016-12-09","Y","Y","02","37.541345763","126.945094106","02-703-7376","21-1 (용강동 1층)","1144041396031105","서울특별시 마포구 토정로37길","3130000101200400681","2014-01-14 17:12:26.0","2014-01-14 17:12:26.0","","08267","Y"
"5276","00115","서울찜닭","3130000","마포구","101","일반음식점","10104","일식","박기웅","01","위생등급제","2016-12-09","Y","Y","02","37.5768971101","126.8944378575","02-6409-5211","13 1층 (상암동)","1144041395461127","서울특별시 마포구 월드컵북로48길","3130000101200700115","2014-01-14 17:11:11.0","2014-01-14 17:11:11.0","","09630","Y"
"5275","00254","목향정육식당","3130000","마포구","101","일반음식점","10101","한식","문인순","01","위생등급제","2014-12-10","Y","N","03","37.54794400995938","126.92432630385113","02-323-7121","97 (상수동 1층)","1144031130051115","서울특별시 마포구 독막로","3130000101200500254","2014-01-14 17:09:55.0","2014-01-14 17:09:55.0","","08598","N"
"5274","00387","쥰","3130000","마포구","101","일반음식점","10101","한식","김현기","01","위생등급제","2014-12-10","Y","N","01","37.54133308089632","126.94895938790589","02-717-7080","68 B07호 (도화동마포아크로타워 지1층)","1144021130011104","서울특별시 마포구 마포대로","3130000101200800387","2014-01-14 17:08:18.0","2014-01-14 17:08:18.0","","10486","N"
"5273","03932","지중해참치","3130000","마포구","101","일반음식점","10104","일식","전태정","01","위생등급제","2016-12-09","Y","Y","03","37.5423072806","126.9516200937","02-706-3837","13 (도화동 2층)","1144030050181104","서울특별시 마포구 새창로","3130000101199103932","2014-01-14 17:06:14.0","2014-01-14 17:06:14.0","","00711","Y"
"5272","08714","남원추어탕도화점","3130000","마포구","101","일반음식점","10101","한식","김미정","01","위생등급제","2014-12-10","Y","N","03","37.54133689322399","126.94944367593415","02-717-9021","13 (도화동)","1144041392641104","서울특별시 마포구 새창로2길","3130000101197108714","2014-01-14 17:04:14.0","2014-01-14 17:04:14.0","","00882","N"
"5271","07735","구이하우스","3130000","마포구","101","일반음식점","10101","한식","양해순","01","위생등급제","2016-12-09","Y","Y","03","37.5543631209","126.9373119245","02-704-3972","3 (노고산동)","1144041392301110","서울특별시 마포구 백범로1길","3130000101198107735","2014-01-14 17:00:46.0","2014-01-14 17:00:46.0","","01713","Y"
"5241","00209","오리세상","3130000","마포구","101","일반음식점","10101","한식","김해수","01","위생등급제","2016-12-09","Y","N","02","37.5427088141","126.9467089468","02-3275-3777","41 (염리동 하나프라자 1층 101102호)","1144041396031109","서울특별시 마포구 토정로37길","3130000101200400209","2014-01-14 15:30:35.0","2014-01-14 15:30:35.0","","07816","N"
"4456","00567","하누소","3130000","마포구","101","일반음식점","10101","한식","김재분","01","위생등급제","2016-12-09","Y","Y","02","37.5490692839","126.9315902753","02-322-9283","65 (창전동1층2층)","1144031130101114","서울특별시 마포구 서강로","3130000101200800567","2014-01-10 14:34:33.0","2014-01-10 14:34:33.0","","10666","Y"
"4442","00771","마포나룻터","3130000","마포구","101","일반음식점","10101","한식","박은숙","01","위생등급제","2016-12-09","Y","Y","03","37.5397302488","126.9431445918","02-715-1255","16 (용강동 23층)","1144041391511105","서울특별시 마포구 마포대로1길","3130000101198700771","2014-01-10 14:24:24.0","2014-01-10 14:24:24.0","","01217","Y"
"4441","00208","엉터리생고기","3130000","마포구","101","일반음식점","10101","한식","신현준","01","위생등급제","2016-12-09","Y","Y","03","37.5454533731","126.9297106267","02-337-5556","170 (신정동 1층일부 2층일부)","1144031130231117","서울특별시 마포구 토정로","3130000101200900208","2014-01-10 14:23:57.0","2014-01-10 14:23:57.0","","10924","Y"
"4440","07977","경복궁서교점(주)덕용푸드시스템","3130000","마포구","101","일반음식점","10101","한식","박노봉","01","위생등급제","2016-12-09","Y","Y","02","37.5576130189","126.9181733007","02-3143-7071","37 (서교동)","1144031130191120","서울특별시 마포구 월드컵북로","3130000101199907977","2014-01-10 14:23:30.0","2014-01-10 14:23:30.0","","04554","Y"
"4439","07633","아웃백스테이크하우스홍대점","3130000","마포구","101","일반음식점","10103","경양식","한종문","01","위생등급제","2016-12-09","Y","N","01","37.5563815001","126.9196957158","02-3142-4451","19 (서교동외1필지 2층3층)","1144031130191120","서울특별시 마포구 월드컵북로","3130000101199907633","2014-01-10 14:23:11.0","2014-01-10 14:23:11.0","","02537","N"
"4438","09507","불고기브라더스서교점","3130000","마포구","101","일반음식점","10101","한식","정인태","01","위생등급제","2014-12-10","Y","N","01","37.55358778448462","126.91878429580981","02-335-7241","107 (서교동외1필지 23층)","1144031130141120","서울특별시 마포구 양화로","3130000101200709507","2014-01-10 14:22:56.0","2014-01-10 14:22:56.0","","09869","N"
"4436","00593","아비꼬카레","3130000","마포구","101","일반음식점","10101","한식","정원숙","01","위생등급제","2016-12-09","Y","Y","02","37.5537950909","126.9215635465","02-322-7367","20 (서교동1층)","1144041396191120","서울특별시 마포구 홍익로5안길","3130000101200800593","2014-01-10 14:22:05.0","2014-01-10 14:22:05.0","","10692","Y"
"4433","09269","알라또레","3130000","마포구","101","일반음식점","10103","경양식","박영애","01","위생등급제","2014-12-10","Y","N","01","37.55343293075141","126.92438865637554","02-324-0978","8 (서교동)","1144041394601120","서울특별시 마포구 와우산로23길","3130000101200109269","2014-01-10 14:21:26.0","2014-01-10 14:21:26.0","","06137","N"
"4431","00716","상암이앤앰센터 푸드온에어","3130000","마포구","101","일반음식점","10101","한식","정문목","01","위생등급제","2016-12-09","Y","Y","01","37.5783973262","126.8915240289","02-371-5557","66 지하1층 (상암동 CJ E&amp;M센터)","1144031130091127","서울특별시 마포구 상암산로","3130000101200900716","2014-01-10 14:21:07.0","2014-01-10 14:21:07.0","","11431","Y"
"4427","00430","엉터리생고기","3130000","마포구","101","일반음식점","10101","한식","이경복","01","위생등급제","2016-12-09","Y","Y","03","37.5801068499","126.8889811024","02-6393-5523","402 3층 315316317호 (상암동 KGIT센터)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101200800430","2014-01-10 14:19:40.0","2014-01-10 14:19:40.0","","10529","Y"
"4426","00618","카페 스탠포드(Cafe Stanford)","3130000","마포구","101","일반음식점","10106","뷔페식","권중갑","01","위생등급제","2016-12-09","Y","Y","01","37.5823571655","126.8866998947","02-6016-0001","15 (상암동1층)","1144041396751127","서울특별시 마포구 월드컵북로58길","3130000101201100618","2014-01-10 14:19:12.0","2014-01-10 14:19:12.0","","12849","Y"
"4423","00704","서강8경","3130000","마포구","101","일반음식점","10104","일식","김명숙","01","위생등급제","2016-12-09","Y","Y","03","37.5449389224","126.925338706","02-334-0070","128 6층 (상수동)","1144031130231115","서울특별시 마포구 토정로","3130000101201000704","2014-01-10 14:17:35.0","2014-01-10 14:17:35.0","","12149","Y"
"4420","00341","(주)신한디엠 화로연각","3130000","마포구","101","일반음식점","10101","한식","김원호","01","위생등급제","2016-12-09","Y","Y","02","37.5393778576","126.9448330432","02-3270-3838","25 (마포동)","1144021130011107","서울특별시 마포구 마포대로","3130000101201000341","2014-01-10 14:16:45.0","2014-01-10 14:16:45.0","","11786","Y"
"4419","00144","씨제이푸드빌(주)빕스마포역점","3130000","마포구","101","일반음식점","10103","경양식","정문목","01","위생등급제","2016-12-09","Y","Y","02","37.5393778576","126.9448330432","02-702-3997","25 (마포동 대농빌딩 2층)","1144021130011107","서울특별시 마포구 마포대로","3130000101200600144","2014-01-10 14:16:26.0","2014-01-10 14:16:26.0","","09070","Y"
"4417","00301","삿뽀로홍대점","3130000","마포구","101","일반음식점","10104","일식","박노봉","01","위생등급제","2016-12-09","Y","Y","01","37.5564144843","126.9205060119","02-377-7758","14 (동교동 2층)","1144031130191121","서울특별시 마포구 월드컵북로","3130000101201200301","2014-01-10 14:15:00.0","2014-01-10 14:15:00.0","","13381","Y"
"4416","00034","TGIF 홍대역점","3130000","마포구","101","일반음식점","10103","경양식","노일식","01","위생등급제","2016-12-09","Y","N","01","37.5551252832","126.9220465321","02-322-6321","140 2층 (동교동)","1144031130141121","서울특별시 마포구 양화로","3130000101201200034","2014-01-10 14:14:39.0","2014-01-10 14:14:39.0","","13114","N"
"4415","00273","매드포갈릭 마포점","3130000","마포구","101","일반음식점","10103","경양식","한종문","01","위생등급제","2016-12-09","Y","Y","02","37.5426456252","126.9505788583","02-3406-1713","86 (도화동창강빌딩 지하1층)","1144021130011104","서울특별시 마포구 마포대로","3130000101200700273","2014-01-10 14:14:16.0","2014-01-10 14:14:16.0","","09788","Y"
"4414","00269","해밀","3130000","마포구","101","일반음식점","10101","한식","신주영","01","위생등급제","2016-12-09","Y","Y","02","37.5801068499","126.8889811024","","402 (상암동 KGIT센터 지하1층 B128호)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201300488","2014-01-10 14:14:01.0","2014-01-10 14:14:01.0","","20130070031","Y"
"4413","07013","거부","3130000","마포구","101","일반음식점","10101","한식","이동운","01","위생등급제","2016-12-09","Y","Y","03","37.5425577447","126.947374399","02-717-9387","46 지1-동 13호호 (도화동정우빌딩)","1144041396031104","서울특별시 마포구 토정로37길","3130000101199407013","2014-01-10 14:13:46.0","2014-01-10 14:13:46.0","","00845","Y"
"4412","00635","마포활어","3130000","마포구","101","일반음식점","10104","일식","김종한","01","위생등급제","2016-12-09","Y","Y","03","37.5382151875","126.947965817","02-711-9292","8 (도화동)","1144041392601104","서울특별시 마포구 삼개로5길","3130000101199200635","2014-01-10 14:13:31.0","2014-01-10 14:13:31.0","","00954","Y"
"4411","00369","복성각","3130000","마포구","101","일반음식점","10102","중국식","주기준","01","위생등급제","2016-12-09","Y","Y","02","37.5422588077","126.9478136443","02-703-3700","63-8 (도화동 삼창빌딩 B1층 222346479192호)","1144021130011104","서울특별시 마포구 마포대로","3130000101201100369","2014-01-10 14:12:53.0","2014-01-10 14:12:53.0","","12600","Y"
"4410","02644","이태리식당라-스텔라","3130000","마포구","101","일반음식점","10101","한식","이일규","01","위생등급제","2014-12-10","Y","N","01","37.54068410152404","126.94836239286796","02-717-9441","58 (도화동)","1144021130011104","서울특별시 마포구 마포대로","3130000101199302644","2014-01-10 14:12:30.0","2014-01-10 14:12:30.0","","01085","N"
"4409","00417","베고니아","3130000","마포구","101","일반음식점","10101","한식","황진익","01","위생등급제","2014-12-10","Y","N","01","37.5560655073448","126.93311852328038","02-332-3227","66 (노고산동12층)","1144030050571110","서울특별시 마포구 신촌로","3130000101201000417","2014-01-10 14:12:06.0","2014-01-10 14:12:06.0","","11862","N"
"4407","00445","팔색삼겹살(홍대1호점)","3130000","마포구","101","일반음식점","10101","한식","이주연","01","위생등급제","2016-12-09","Y","Y","03","37.5511289801","126.922842862","02-336-6789","5 (서교동 1층 지하1층)","1144041394561120","서울특별시 마포구 와우산로19길","3130000101200900445","2014-01-10 14:07:17.0","2014-01-10 14:07:17.0","","11160","Y"
"4406","00669","(주)탑클라우드코퍼레이션 탑클라우드23","3130000","마포구","101","일반음식점","10103","경양식","조성용","01","위생등급제","2016-12-09","Y","Y","01","37.5432335078","126.9516194952","02-3217-2323","192 (공덕동 에스오일빌딩 23층)","1144030050161102","서울특별시 마포구 백범로","3130000101201100669","2014-01-10 14:06:53.0","2014-01-10 14:06:53.0","","12900","Y"
"4405","03822","이조캐터링서비스(주)효성점","3130000","마포구","101","일반음식점","10105","분식","이헌우","01","위생등급제","2014-12-10","Y","N","01","37.54965385048015","126.95576622279122","02-716-7858"," 174","1144021130011102","서울특별시 마포구 마포대로","3130000101199403822","2014-01-10 14:06:34.0","2014-01-10 14:06:34.0","","00412","N"
"4400","05015","피플한정식","3130000","마포구","101","일반음식점","10101","한식","안경주","01","위생등급제","2012-12-10","Y","N","03","37.55340242511529","126.91160045048053","02-3141-7750","45-1 2층","1144031130181122","서울특별시 마포구 월드컵로","3130000101199605015","2014-01-10 14:03:28.0","2014-01-10 14:03:28.0","","02782","N"
"4394","00010","청원","3130000","마포구","101","일반음식점","10114","복어취급","정종우","01","위생등급제","2016-12-09","Y","Y","03","37.5531610765","126.9117591734","02-323-3124","43 (합정동1층)","1144031130181122","서울특별시 마포구 월드컵로","3130000101200200010","2014-01-10 14:00:48.0","2014-01-10 14:00:48.0","","06190","Y"
"4392","01707","양화정","3130000","마포구","101","일반음식점","10101","한식","김성진","01","위생등급제","2016-12-09","Y","N","03","37.5494347243","126.9119944215","02-323-5777","17 1층 (합정동)","1144041394911122","서울특별시 마포구 월드컵로1길","3130000101198501707","2014-01-10 14:00:08.0","2014-01-10 14:00:08.0","","02672","N"
"4391","07626","해강","3130000","마포구","101","일반음식점","10104","일식","허동구","01","위생등급제","2016-12-09","Y","Y","03","37.5394314138","126.9437648759","02-711-6181","318 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101199907626","2014-01-10 13:59:26.0","2014-01-10 13:59:26.0","","01316","Y"
"4386","00728","마포솥뚜껑삼겹살","3130000","마포구","101","일반음식점","10101","한식","김복실","01","위생등급제","2016-12-09","Y","N","02","37.539647563","126.9435746225","02-716-4077","314 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101198600728","2014-01-10 13:58:39.0","2014-01-10 13:58:39.0","","01169","N"
"4383","00222","목우촌한우명가","3130000","마포구","101","일반음식점","10101","한식","오승심","01","위생등급제","2016-12-09","Y","Y","02","37.5397843936","126.9433210641","02-717-8110","312-1 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101200800222","2014-01-10 13:57:09.0","2014-01-10 13:57:09.0","","10321","Y"
"4381","00607","서강껍데기","3130000","마포구","101","일반음식점","10101","한식","황명희","01","위생등급제","2014-12-10","Y","N","03","37.54282812085669","126.93997844608124","02-711-5541","267 (용강동1층)","1144031130231105","서울특별시 마포구 토정로","3130000101200400607","2014-01-10 13:56:11.0","2014-01-10 13:56:11.0","","08197","N"
"4378","00811","우림집","3130000","마포구","101","일반음식점","10101","한식","전성덕","01","위생등급제","2014-12-10","Y","N","03","37.54067523775501","126.9447053581915","02-712-4650","13 1층 (용강동)","1144041396031105","서울특별시 마포구 토정로37길","3130000101199600811","2014-01-10 13:53:51.0","2014-01-10 13:53:51.0","","01269","N"
"4377","00384","장가네설렁탕","3130000","마포구","101","일반음식점","10101","한식","장용규","01","위생등급제","2016-12-09","Y","Y","03","37.5413926423","126.9451529107","02-715-9797","23 (용강동 1층)","1144041396031105","서울특별시 마포구 토정로37길","3130000101200500384","2014-01-10 13:52:14.0","2014-01-10 13:52:14.0","","08735","Y"
"4376","05463","마포왕순대","3130000","마포구","101","일반음식점","10101","한식","최용진","01","위생등급제","2014-12-10","Y","N","03","37.54146479359187","126.94530674484433","02-3275-1780","66 (용강동)","1144031130221105","서울특별시 마포구 큰우물로","3130000101198505463","2014-01-10 13:51:37.0","2014-01-10 13:51:37.0","","01222","N"
